"ID","TotalDelay"
"219",232.871753246753
"220",40.6337522441652
"221",40.6337522441652
"222",124.778385772914
"223",40.6337522441652
"224",40.6337522441652
"225",124.778385772914
"226",232.871753246753
"227",40.6337522441652
"228",124.778385772914
"229",40.6337522441652
"230",124.778385772914
"231",40.6337522441652
"232",378.600858369099
"233",124.778385772914
"234",40.6337522441652
"235",124.778385772914
"236",40.6337522441652
"237",40.6337522441652
"238",40.6337522441652
"239",40.6337522441652
"240",40.6337522441652
"241",40.6337522441652
"242",232.871753246753
"243",124.778385772914
"244",40.6337522441652
"245",378.600858369099
"246",124.778385772914
"247",40.6337522441652
"248",40.6337522441652
"249",124.778385772914
"250",40.6337522441652
"251",232.871753246753
"252",124.778385772914
"253",232.871753246753
"254",124.778385772914
"255",232.871753246753
"256",40.6337522441652
"257",124.778385772914
"258",124.778385772914
"259",40.6337522441652
"260",378.600858369099
"261",40.6337522441652
"262",124.778385772914
"263",40.6337522441652
"264",232.871753246753
"265",40.6337522441652
"266",232.871753246753
"267",232.871753246753
"268",40.6337522441652
"269",232.871753246753
"270",232.871753246753
"271",232.871753246753
"272",124.778385772914
"273",40.6337522441652
"274",40.6337522441652
"275",124.778385772914
"276",40.6337522441652
"277",40.6337522441652
"278",232.871753246753
"279",40.6337522441652
"280",124.778385772914
"281",40.6337522441652
"282",124.778385772914
"283",40.6337522441652
"284",40.6337522441652
"285",378.600858369099
"286",40.6337522441652
"287",40.6337522441652
"288",40.6337522441652
"289",124.778385772914
"290",40.6337522441652
"291",40.6337522441652
"292",40.6337522441652
"293",40.6337522441652
"294",378.600858369099
"295",40.6337522441652
"296",124.778385772914
"297",40.6337522441652
"298",40.6337522441652
"299",40.6337522441652
