"ID","TotalDelay"
"115",18.9417176933506
"116",17.4011982636393
"117",259.792916336869
"118",55.3382643771048
"119",226.014158095471
"120",135.720956972076
"121",63.1836666666667
"122",18.1835363919663
"123",47.5142586748318
"124",15.6810376719546
"125",20.3088102221476
"126",119.873133333333
"127",209.884724570341
"128",18.7579276008581
"129",79.7641855926753
"130",49.3028333333333
"131",14.4474568786704
"132",151.979195634199
"133",53.8932178115878
"134",52.8748008658009
"135",16.4118362224247
"136",40.7533823490053
"137",77.3311
"138",51.6335424020131
"139",113.490354035286
"140",220.150141692071
"141",317.243941509948
"142",47.4604691863692
"143",178.161131553302
"144",15.7173716131945
"145",58.291972981067
"146",114.101090172929
"147",15.6221932554075
"148",19.0710101075544
"149",118.380190489082
"150",85.574779166004
"151",18.2011847112602
"152",49.014176623964
"153",13.8587440478554
"154",137.066243686869
"155",38.2629067460318
"156",277.849866666667
"157",152.035910862461
"158",290.180814129959
"159",342.75542518272
"160",37.7282416361476
"161",330.600534844305
"162",79.4456
"163",94.1559225451679
"164",344.685721036491
"165",66.874846934611
"166",56.4200936493562
"167",14.2736288409808
"168",50.1305797008528
"169",290.382242857143
"170",367.329732103167
"171",151.5716
"172",89.151112200993
"173",105.774845859911
"174",184.765835802469
"175",117.030237368497
"176",65.7151166141182
"177",15.498538667733
"178",93.1984955555556
"179",82.8696759782825
"180",299.850366666667
"181",32.2389742379727
"182",18.2541670510315
"183",186.34481675485
"184",230.439019238774
"185",273.212933333333
"186",17.8688605716309
"187",53.4653121449203
"188",68.0224024949792
"189",14.8989162452837
"190",75.5169160406988
"191",55.068069159296
"192",89.3253657612003
"193",199.098072727273
"194",64.0417333333333
"195",137.068508092508
"196",18.3610496023568
"197",334.643026031078
"198",48.9917594097051
"199",13.5191453395296
"200",77.5017091998423
"201",37.6681430735753
"202",208.895336882958
"203",35.72622
"204",17.0883236873525
"205",106.120165090863
"206",12.8182244116485
"207",30.8660256393842
"208",82.5501829669096
"209",18.0853444529441
"210",76.3631071895425
"211",54.6259857977723
"212",17.9116211122514
"213",76.264945236445
"214",17.3063583583132
"215",60.3637524728292
"216",32.9419302107728
"217",46.0797104633403
"218",18.6400824531143
"219",102.46847336653
"220",14.1097433253263
"221",42.1113166100746
"222",15.3100784691905
"223",12.0301194341095
"224",111.440394444813
"225",87.5401462130937
"226",334.40989435216
"227",343.85336553505
"228",144.668483333333
"229",15.4655282525256
"230",15.201160254813
"231",377.178090827249
"232",393.372713427699
"233",86.4998495238095
"234",86.1378485603501
"235",94.8325255936357
"236",54.808869047619
"237",17.2646224267922
"238",17.3142687341294
"239",79.8077324324324
"240",42.2537670043659
"241",19.9683272054933
"242",71.1106749925967
"243",134.813212058192
"244",57.1626984473094
"245",64.4723810532847
"246",16.8309443047155
"247",18.6278286570863
"248",38.2817774807052
"249",39.1732950770422
"250",37.1891862263275
"251",227.150827635328
"252",367.247035687527
"253",328.2667
"254",50.7565995371451
"255",51.3080912418225
"256",91.955089674321
"257",298.321286910697
"258",106.36829965872
"259",52.2459225651731
"260",70.1663867710677
"261",10.8801569545652
"262",68.1071775320733
"263",227.354754987606
"264",138.984708490566
"265",135.43943893512
"266",125.813446969697
"267",185.911775
"268",19.7418725334527
"269",150.850133333333
"270",152.172017041387
"271",38.2532978135681
"272",185.175186163284
"273",19.4477753405328
"274",15.8105446780382
"275",115.503916666667
"276",49.7677603992515
"277",79.4219571428571
"278",18.652360511735
"279",80.6158143701276
"280",15.5944375328338
"281",62.8291737231481
"282",150.66564
"283",13.2022497180962
"284",73.4283082693611
"285",137.736966666667
"286",30.0608953392531
"287",19.2709429805258
"288",45.2952734886263
"289",55.9935333333333
"290",50.1647062374407
"291",15.8500774463816
"292",304.067668122928
"293",419.701834230236
"294",73.5186846651883
"295",86.04527101459
"296",365.669384374225
