"ID","TotalDelay"
"1402",52.5592541932555
"1403",52.422756063516
"1404",52.4325642197202
"1405",45.8123541372095
"1406",45.7933771383141
"1407",45.8405259315856
"1408",45.4060895444576
"1409",45.2969916244738
"1410",45.2375382515728
"1411",45.2969916244738
"1412",50.4025182441719
"1413",50.5045178956557
"1414",50.4986665016554
"1415",57.6071878840087
"1416",57.3107256718802
"1417",57.3723309300055
"1418",57.4219812246889
"1419",57.6203932539207
"1420",57.4053763033056
"1421",57.5835325427818
"1422",57.4667618310313
"1423",40.8068722510112
"1424",40.9086469130989
"1425",40.6313901343121
"1426",40.8582894303548
"1427",53.4067917214449
"1428",53.4010567358204
"1429",53.4514017939323
"1430",49.8386940741515
"1431",49.7589964361864
"1432",49.7197626178279
"1433",50.0678125972096
"1434",52.9026898862789
"1435",57.721396049295
"1436",57.3983009320866
"1437",57.7086723763146
"1438",46.0681367316222
"1439",56.4111982490326
"1440",56.3529192561016
"1441",56.4040167493485
"1442",56.3159089154297
"1443",45.5893895072914
"1444",45.606889482955
"1445",45.5815543033013
"1446",45.6484029606023
"1447",41.5105299587801
"1448",41.4958403231433
"1449",45.5576884698462
"1450",45.3224721837791
"1451",45.5751470370718
"1452",44.6330375530694
"1453",44.5729582069321
"1454",48.2654361512127
"1455",48.3230320740461
"1456",48.0998031686462
"1457",48.1027311775137
"1458",48.1828530974041
"1459",48.1866497809484
"1460",48.2578371989896
"1461",48.5611143425175
"1462",57.5085682329562
"1463",41.0150579772097
"1464",40.7898512752857
"1465",39.9903866141105
"1466",40.1848717510836
"1467",55.0945638480579
"1468",55.3566577204142
"1469",55.4897739159471
"1470",55.1621844739364
"1471",55.1660581358902
"1472",55.129040978289
"1473",57.6333458463359
"1474",57.8804449829127
"1475",57.8260773871285
"1476",57.6437104772553
"1477",57.9413232746421
"1478",57.8074502519389
"1479",57.899672798908
"1480",56.7098364572674
"1481",56.9101070922831
"1482",56.767136969463
"1483",56.7662169640699
"1484",56.8341785079005
"1485",56.9079172762392
"1486",56.95926066981
"1487",45.5877494433899
"1488",51.4228243634769
"1489",57.7032613275735
"1490",57.5845666869093
"1491",57.6129413597892
"1492",57.5046994657423
"1493",57.44918211502
"1494",57.6227070483737
"1495",57.6973835135404
"1496",51.4419752110909
"1497",51.4524239473147
"1498",51.6238744890002
"1499",51.6211001823011
"1500",51.5360602623887
"1501",51.4384664948538
"1502",43.816031640538
"1503",43.5315290326923
"1504",43.7743373747045
"1505",43.907514496829
"1506",51.39378817083
"1507",51.2585564591367
"1508",51.3069251673734
"1509",51.5252046488354
"1510",51.2412240896612
"1511",51.2459872852101
"1512",51.283395407472
"1513",51.411327827873
"1514",51.2746544954077
"1515",51.2690408686673
"1516",51.1696109817709
"1517",45.3730446595399
"1518",45.6270688233372
"1519",45.5994732777053
"1520",58.139289319425
"1521",58.0313213613985
"1522",51.8873428238752
"1523",51.8974356852405
"1524",51.7500018346208
"1525",56.6819698376908
"1526",56.6311906384628
"1527",56.8996484179885
"1528",56.7860171383576
"1529",56.3671460858631
"1530",53.494609167413
"1531",52.8372100001172
"1532",53.6678797746736
"1533",53.491326073092
"1534",53.6619026676719
"1535",53.9586863376956
"1536",53.6258310844914
"1537",58.0619043502638
"1538",57.8744872333554
"1539",57.8235200288251
"1540",58.2497031650462
"1541",43.2287456277524
"1542",57.9782268214237
"1543",40.1388382440825
"1544",40.3163999322757
"1545",40.3771910722072
"1546",40.8734689346988
"1547",50.4651408600407
"1548",57.7124322883038
"1549",45.9684227330403
"1550",45.9547787838978
"1551",45.9690563516392
"1552",45.9504250455907
"1553",45.9581661989547
"1554",45.9509020513764
"1555",56.2698790902596
"1556",56.1888456231297
"1557",34.7580518949184
"1558",41.0948686670901
"1559",40.8963042585125
"1560",44.1652498075401
"1561",44.0963204918394
"1562",48.6755182858764
"1563",49.894132065177
"1564",49.8461940387006
"1565",51.5798230152947
"1566",42.8190025731535
"1567",42.8485272102037
"1568",51.0196912732515
"1569",51.0605843248718
"1570",50.9722332212549
"1571",50.9534969160325
"1572",51.0046095347976
"1573",53.6927671807272
"1574",53.4549263369812
"1575",42.8546034890887
"1576",42.2839147479943
"1577",42.4128961268979
"1578",50.808718428653
"1579",50.8646125955343
"1580",40.4406372891568
"1581",42.5418047739578
"1582",54.5091901222184
"1583",47.453204078572
"1584",38.5394786752613
"1585",37.2940811222507
"1586",37.3226142989138
"1587",53.7837670158869
"1588",53.7872045739277
"1589",45.450012243487
"1590",45.4557838871102
"1591",45.479259398592
"1592",34.5559897550905
"1593",34.5478711597183
"1594",41.5530670563219
"1595",41.8281756440303
"1596",41.4248168506948
"1597",41.6939139414529
"1598",41.5669993000725
