"ID","TotalDelay"
"281",17.6057138894667
"282",54.7155555555556
"283",17.6057138894667
"284",59.0164217804667
"285",107.948031496063
"286",17.6057138894667
"287",17.6057138894667
"288",17.6057138894667
"289",54.7155555555556
"290",54.7155555555556
"291",17.6057138894667
"292",193.637733574442
"293",500.526666666667
"294",107.948031496063
"295",54.7155555555556
"296",341.250539956803
"297",193.637733574442
"298",107.948031496063
"299",107.948031496063
